indicator_code,indicator_title,metric,year,value,geo_version,geo_code,geo_name
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,346.72,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,346.5,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,345.91,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,157.3,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,201.68,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,220.4,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,228.25,new_34,04,Cao Bằng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,997.6600000000001,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,1011.64,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,998.78,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,717.13,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,729.45,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,735.62,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,745.56,new_34,08,Tuyên Quang
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,956.11,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,935.91,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,944.04,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,736.75,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,752.56,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,754.22,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,758.9200000000001,new_34,15,Lào Cai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,954.5600000000001,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,975.3399999999999,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,962.2900000000001,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,730.22,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,749.6999999999999,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,755.24,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,764.5699999999999,new_34,19,Thái Nguyên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,484.45,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,487.33,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,479.69,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,299.98,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,306.22,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,315.34,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,320.97,new_34,20,Lạng Sơn
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,2017.12,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,2029.9499999999998,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,1987.56,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,1707.22,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,1788.52,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,1810.9699999999998,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,1829.56,new_34,25,Phú Thọ
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,354.4,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,349.82,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,351.62,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,299.62,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,329.58,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,338.57,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,347.08,new_34,11,Điện Biên
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,271.28,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,281.78,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,283.04,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,165.01,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,206.5,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,215.52,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,231.29,new_34,12,Lai Châu
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,741.5,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,765.71,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,765.78,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,550.07,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,585.93,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,598.53,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,603,new_34,14,Sơn La
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,1915.72,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,1904.36,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,1906.34,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,1590.66,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,1596.95,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,1597.23,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,1601.34,new_34,40,Nghệ An
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,681.24,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,687.08,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,654.39,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,489.6,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,502.97,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,502.27,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,506.76,new_34,42,Hà Tĩnh
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,846.1,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,851.05,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,826.12,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,740.6800000000001,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,748.4100000000001,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,749.98,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,753.86,new_34,44,Quảng Trị
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,1462.9,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,1457.99,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,1394.11,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,1325.0900000000001,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,1435.81,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,1441.75,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,1458.3899999999999,new_34,48,Đà Nẵng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,1035.31,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,1037.72,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,1021.1199999999999,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,971.25,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,990.46,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,1003.33,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,1012.8900000000001,new_34,51,Quảng Ngãi
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,1778.8200000000002,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,1763.26,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2020,1727.01,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2021,1723.4299999999998,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2022,1751.08,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2023,1777.9099999999999,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2024,1791.72,new_34,52,Gia Lai
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2018,1864.18,new_34,68,Lâm Đồng
3.2.M,"Số lao động có việc làm trong nền kinh tế phân theo giới tính và theo thành thị, nông thôn, loại hình kinh tế, nhóm tuổi, khu vực kinh tế, ngành nghề, vị thế việc làm vùng và địa phương",employment_thousand,2019,1841.12,new_34,68,Lâm Đồng
